dataset,experiment_family,statistical_group,method,baseline_method,metric,num_queries,baseline_mean,candidate_mean,mean_delta,candidate_ci95_low,candidate_ci95_high,delta_ci95_low,delta_ci95_high,num_harmed,num_improved,num_neutral,harm_rate,improvement_rate,neutral_rate,harm_severity,worst5_count,worst5_loss,delta_min,delta_median,delta_max,bootstrap_iterations,bootstrap_stratified_by_task,holm_family_id,p_raw,p_holm,source_delta,inferential_source_path,source_kind,family_definition,source_note,sign_flip_iterations,sign_flip_iterations_provenance,inferential_status,significant_holm_0.05,significant_positive_holm,significant_negative_holm
bsard_test,bsard_bm25_replacement,bsard_bm25_replacement,bm25_deepseek_hyde_style,bm25_original_test,MRR@10,222,0.2683773058773059,0.2474599599599599,-0.0209173459173459,0.1988109984984984,0.296957225082225,-0.0665923959673959,0.0237577309452309,52,42,128,0.2342342342342342,0.1891891891891892,0.5765765765765766,-0.4227335164835165,11,-0.9505050505050506,-1.0,0.0,1.0,10000,False,bsard_bm25_replacement,0.3660633936606339,1.0,-0.0209173459173459,outputs/statistics/canonical_per_query_long_normalized.csv,recomputed_missing_family,Six BSARD direct-replacement candidates multiplied by four metrics in one Holm family (24 tests).,,10000.0,recomputed_from_frozen_canonical_per_query,non_significant,False,False,False
bsard_test,bsard_bm25_replacement,bsard_bm25_replacement,bm25_deepseek_hyde_style,bm25_original_test,Recall@10,222,0.3278160807766071,0.2702188689030794,-0.0575972118735276,0.2210029101640943,0.321083286700063,-0.1032081652311915,-0.0124904709690893,47,27,148,0.2117117117117117,0.1216216216216216,0.6666666666666666,-0.5368403075709907,11,-1.0,-1.0,0.0,1.0,10000,False,bsard_bm25_replacement,0.0120987901209879,0.241975802419758,-0.0575972118735276,outputs/statistics/canonical_per_query_long_normalized.csv,recomputed_missing_family,Six BSARD direct-replacement candidates multiplied by four metrics in one Holm family (24 tests).,,10000.0,recomputed_from_frozen_canonical_per_query,non_significant,False,False,False
bsard_test,bsard_bm25_replacement,bsard_bm25_replacement,bm25_deepseek_hyde_style,bm25_original_test,Recall@100,222,0.5671854569880885,0.4553819882767251,-0.1118034687113634,0.3987376213363055,0.5133373960512118,-0.1541089258687942,-0.069666445003616,55,17,150,0.2477477477477477,0.0765765765765765,0.6756756756756757,-0.5667385923486402,11,-1.0,-1.0,0.0,1.0,10000,False,bsard_bm25_replacement,9.999000099990002e-05,0.0023997600239976,-0.1118034687113634,outputs/statistics/canonical_per_query_long_normalized.csv,recomputed_missing_family,Six BSARD direct-replacement candidates multiplied by four metrics in one Holm family (24 tests).,,10000.0,recomputed_from_frozen_canonical_per_query,significant_negative,True,False,True
bsard_test,bsard_bm25_replacement,bsard_bm25_replacement,bm25_deepseek_hyde_style,bm25_original_test,nDCG@10,222,0.248311147125135,0.208804203142117,-0.0395069439830179,0.1703822358645023,0.2492883357483171,-0.0781548595077158,-0.0025455912657634,65,47,110,0.2927927927927928,0.2117117117117117,0.4954954954954955,-0.3554544761864505,11,-0.8478153439942658,-1.0,0.0,1.0,10000,False,bsard_bm25_replacement,0.0450954904509549,0.7215278472152785,-0.0395069439830179,outputs/statistics/canonical_per_query_long_normalized.csv,recomputed_missing_family,Six BSARD direct-replacement candidates multiplied by four metrics in one Holm family (24 tests).,,10000.0,recomputed_from_frozen_canonical_per_query,non_significant,False,False,False
bsard_test,bsard_bm25_replacement,bsard_bm25_replacement,bm25_deepseek_keyword_expansion,bm25_original_test,MRR@10,222,0.2683773058773059,0.2812634062634062,0.0128861003861003,0.231776017088517,0.3327479711854711,-0.0278314028314028,0.0523022129272129,43,52,127,0.1936936936936936,0.2342342342342342,0.5720720720720721,-0.3726744186046511,11,-0.7424242424242425,-1.0,0.0,1.0,10000,False,bsard_final_synthesis_retained_holm,0.5265473452654734,1.0,0.012885694122694,outputs/tables/bsard/bm25_final_synthesis_table_full.csv,synthesis_fallback,Retained Holm values from the published BSARD synthesis; the exact raw p-values and full original family membership are not available in this artifact.,Raw p-value unavailable; Recall@10 exact Holm value unavailable.,10000.0,not_verifiable_from_retained_synthesis_artifact,non_significant,False,False,False
bsard_test,bsard_bm25_replacement,bsard_bm25_replacement,bm25_deepseek_keyword_expansion,bm25_original_test,Recall@10,222,0.3278160807766071,0.3010074496916602,-0.0268086310849468,0.2505625216809427,0.3539141777628619,-0.0755107571472703,0.0221022266499239,40,35,147,0.1801801801801801,0.1576576576576576,0.6621621621621622,-0.5596820175438596,11,-1.0,-1.0,0.0,1.0,10000,False,bsard_bm25_replacement,0.2720727927207279,1.0,-0.0268086310849468,outputs/statistics/canonical_per_query_long_normalized.csv,recomputed_missing_family,Six BSARD direct-replacement candidates multiplied by four metrics in one Holm family (24 tests).,,10000.0,recomputed_from_frozen_canonical_per_query,non_significant,False,False,False
bsard_test,bsard_bm25_replacement,bsard_bm25_replacement,bm25_deepseek_keyword_expansion,bm25_original_test,Recall@100,222,0.5671854569880885,0.618211453079874,0.0510259960917855,0.5621949526637027,0.6723060135066714,0.0149911916359284,0.0872399154964944,17,41,164,0.0765765765765765,0.1846846846846846,0.7387387387387387,-0.4301596236580756,11,-0.6266233766233766,-1.0,0.0,1.0,10000,False,bsard_final_synthesis_retained_holm,0.0058994100589941,0.1238876112388761,0.0510255430119114,outputs/tables/bsard/bm25_final_synthesis_table_full.csv,synthesis_fallback,Retained Holm values from the published BSARD synthesis; the exact raw p-values and full original family membership are not available in this artifact.,Raw p-value unavailable; Recall@10 exact Holm value unavailable.,10000.0,not_verifiable_from_retained_synthesis_artifact,non_significant,False,False,False
bsard_test,bsard_bm25_replacement,bsard_bm25_replacement,bm25_deepseek_keyword_expansion,bm25_original_test,nDCG@10,222,0.248311147125135,0.2427113332967976,-0.0055998138283374,0.2004956727334596,0.2860121907789112,-0.0393708516765123,0.0295868203410117,57,60,105,0.2567567567567567,0.2702702702702703,0.4729729729729729,-0.3025651076331003,11,-0.6316908928226511,-1.0,0.0,1.0,10000,False,bsard_final_synthesis_retained_holm,0.7467253274672533,1.0,-0.005600147125135,outputs/tables/bsard/bm25_final_synthesis_table_full.csv,synthesis_fallback,Retained Holm values from the published BSARD synthesis; the exact raw p-values and full original family membership are not available in this artifact.,Raw p-value unavailable; Recall@10 exact Holm value unavailable.,10000.0,not_verifiable_from_retained_synthesis_artifact,non_significant,False,False,False
bsard_test,bsard_bm25_replacement,bsard_bm25_replacement,bm25_deepseek_legal_rewrite,bm25_original_test,MRR@10,222,0.2683773058773059,0.2448466323466323,-0.0235306735306735,0.1965319337194337,0.2946755684255684,-0.067693497068497,0.019564922064922,56,37,129,0.2522522522522522,0.1666666666666666,0.581081081081081,-0.386437074829932,11,-0.9285353535353535,-1.0,0.0,0.8888888888888888,10000,False,bsard_bm25_replacement,0.2927707229277072,1.0,-0.0235306735306735,outputs/statistics/canonical_per_query_long_normalized.csv,recomputed_missing_family,Six BSARD direct-replacement candidates multiplied by four metrics in one Holm family (24 tests).,,10000.0,recomputed_from_frozen_canonical_per_query,non_significant,False,False,False
bsard_test,bsard_bm25_replacement,bsard_bm25_replacement,bm25_deepseek_legal_rewrite,bm25_original_test,Recall@10,222,0.3278160807766071,0.2684123374912848,-0.0594037432853222,0.2197455292356608,0.3187130592229276,-0.1023284475093685,-0.0192376708988551,46,25,151,0.2072072072072072,0.1126126126126126,0.6801801801801802,-0.4989506457183802,11,-1.0,-1.0,0.0,1.0,10000,False,bsard_bm25_replacement,0.0054994500549945,0.120987901209879,-0.0594037432853222,outputs/statistics/canonical_per_query_long_normalized.csv,recomputed_missing_family,Six BSARD direct-replacement candidates multiplied by four metrics in one Holm family (24 tests).,,10000.0,recomputed_from_frozen_canonical_per_query,non_significant,False,False,False
bsard_test,bsard_bm25_replacement,bsard_bm25_replacement,bm25_deepseek_legal_rewrite,bm25_original_test,Recall@100,222,0.5671854569880885,0.5272917868312605,-0.039893670156828,0.4692480529487108,0.5836664909526752,-0.0729969944525865,-0.0070032920608578,32,21,169,0.1441441441441441,0.0945945945945946,0.7612612612612613,-0.4971637189564821,11,-0.7848484848484848,-1.0,0.0,1.0,10000,False,bsard_bm25_replacement,0.017998200179982,0.323967603239676,-0.039893670156828,outputs/statistics/canonical_per_query_long_normalized.csv,recomputed_missing_family,Six BSARD direct-replacement candidates multiplied by four metrics in one Holm family (24 tests).,,10000.0,recomputed_from_frozen_canonical_per_query,non_significant,False,False,False
bsard_test,bsard_bm25_replacement,bsard_bm25_replacement,bm25_deepseek_legal_rewrite,bm25_original_test,nDCG@10,222,0.248311147125135,0.2035308129869545,-0.0447803341381805,0.1670567005971816,0.2425325854990795,-0.0793393839854866,-0.0108857950681564,68,43,111,0.3063063063063063,0.1936936936936936,0.5,-0.3148160335729256,11,-0.7609637974119798,-1.0,0.0,0.7262943855309167,10000,False,bsard_bm25_replacement,0.0125987401259874,0.241975802419758,-0.0447803341381805,outputs/statistics/canonical_per_query_long_normalized.csv,recomputed_missing_family,Six BSARD direct-replacement candidates multiplied by four metrics in one Holm family (24 tests).,,10000.0,recomputed_from_frozen_canonical_per_query,non_significant,False,False,False
bsard_test,bsard_bm25_replacement,bsard_bm25_replacement,bm25_gpt_hyde_style,bm25_original_test,MRR@10,222,0.2683773058773059,0.2430877305877306,-0.0252895752895752,0.1965537412412412,0.2919420313170313,-0.0628683147433147,0.0097194069069068,49,39,134,0.2207207207207207,0.1756756756756756,0.6036036036036037,-0.3583981211532232,11,-0.8757575757575757,-1.0,0.0,0.9,10000,False,bsard_bm25_replacement,0.173982601739826,1.0,-0.0252895752895752,outputs/statistics/canonical_per_query_long_normalized.csv,recomputed_missing_family,Six BSARD direct-replacement candidates multiplied by four metrics in one Holm family (24 tests).,,10000.0,recomputed_from_frozen_canonical_per_query,non_significant,False,False,False
bsard_test,bsard_bm25_replacement,bsard_bm25_replacement,bm25_gpt_hyde_style,bm25_original_test,Recall@10,222,0.3278160807766071,0.2917532920822395,-0.0360627886943676,0.2389521482778062,0.3445322987674961,-0.0766548504459688,0.0045983408647882,37,24,161,0.1666666666666666,0.1081081081081081,0.7252252252252253,-0.514003092292566,11,-1.0,-1.0,0.0,1.0,10000,False,bsard_bm25_replacement,0.087991200879912,1.0,-0.0360627886943676,outputs/statistics/canonical_per_query_long_normalized.csv,recomputed_missing_family,Six BSARD direct-replacement candidates multiplied by four metrics in one Holm family (24 tests).,,10000.0,recomputed_from_frozen_canonical_per_query,non_significant,False,False,False
bsard_test,bsard_bm25_replacement,bsard_bm25_replacement,bm25_gpt_hyde_style,bm25_original_test,Recall@100,222,0.5671854569880885,0.4904758098837046,-0.0767096471043839,0.4320773141990247,0.547402316876001,-0.119554066626435,-0.0370013068861753,47,17,158,0.2117117117117117,0.0765765765765765,0.7117117117117117,-0.5205096073517125,11,-1.0,-1.0,0.0,1.0,10000,False,bsard_bm25_replacement,0.0003999600039996,0.0091990800919908,-0.0767096471043839,outputs/statistics/canonical_per_query_long_normalized.csv,recomputed_missing_family,Six BSARD direct-replacement candidates multiplied by four metrics in one Holm family (24 tests).,,10000.0,recomputed_from_frozen_canonical_per_query,significant_negative,True,False,True
bsard_test,bsard_bm25_replacement,bsard_bm25_replacement,bm25_gpt_hyde_style,bm25_original_test,nDCG@10,222,0.248311147125135,0.2189452789829223,-0.0293658681422127,0.1797848959190037,0.2599107239286077,-0.0612104890646821,0.0015474706538469,57,48,117,0.2567567567567567,0.2162162162162162,0.527027027027027,-0.3081345889177332,11,-0.6754061254410086,-1.0,0.0,0.7109351736821121,10000,False,bsard_bm25_replacement,0.0671932806719328,0.9407059294070592,-0.0293658681422127,outputs/statistics/canonical_per_query_long_normalized.csv,recomputed_missing_family,Six BSARD direct-replacement candidates multiplied by four metrics in one Holm family (24 tests).,,10000.0,recomputed_from_frozen_canonical_per_query,non_significant,False,False,False
bsard_test,bsard_bm25_replacement,bsard_bm25_replacement,bm25_gpt_keyword_expansion,bm25_original_test,MRR@10,222,0.2683773058773059,0.2669973544973545,-0.0013799513799513,0.2170112523237523,0.3186044526669526,-0.0391453507078507,0.0361848902473902,45,38,139,0.2027027027027027,0.1711711711711711,0.6261261261261262,-0.347363315696649,11,-0.777056277056277,-1.0,0.0,1.0,10000,False,bsard_final_synthesis_retained_holm,0.9462053794620536,1.0,-0.0013803058773059,outputs/tables/bsard/bm25_final_synthesis_table_full.csv,synthesis_fallback,Retained Holm values from the published BSARD synthesis; the exact raw p-values and full original family membership are not available in this artifact.,Raw p-value unavailable; Recall@10 exact Holm value unavailable.,10000.0,not_verifiable_from_retained_synthesis_artifact,non_significant,False,False,False
bsard_test,bsard_bm25_replacement,bsard_bm25_replacement,bm25_gpt_keyword_expansion,bm25_original_test,Recall@10,222,0.3278160807766071,0.2920585400848559,-0.0357575406917512,0.2396302039394144,0.3456611815164446,-0.0728551200508437,-0.0012735262817499,33,22,167,0.1486486486486486,0.0990990990990991,0.7522522522522522,-0.4817194501405027,11,-0.918181818181818,-1.0,0.0,1.0,10000,False,bsard_bm25_replacement,0.0510948905109489,0.7664233576642335,-0.0357575406917512,outputs/statistics/canonical_per_query_long_normalized.csv,recomputed_missing_family,Six BSARD direct-replacement candidates multiplied by four metrics in one Holm family (24 tests).,,10000.0,recomputed_from_frozen_canonical_per_query,non_significant,False,False,False
bsard_test,bsard_bm25_replacement,bsard_bm25_replacement,bm25_gpt_keyword_expansion,bm25_original_test,Recall@100,222,0.5671854569880885,0.5916339784760838,0.0244485214879951,0.5333924673562832,0.6490759316006027,-0.0108855133115001,0.0606335433391354,20,37,165,0.09009009009009,0.1666666666666666,0.7432432432432432,-0.4615911938938254,11,-0.7194805194805195,-1.0,0.0,1.0,10000,False,bsard_final_synthesis_retained_holm,0.185981401859814,1.0,0.0244485430119114,outputs/tables/bsard/bm25_final_synthesis_table_full.csv,synthesis_fallback,Retained Holm values from the published BSARD synthesis; the exact raw p-values and full original family membership are not available in this artifact.,Raw p-value unavailable; Recall@10 exact Holm value unavailable.,10000.0,not_verifiable_from_retained_synthesis_artifact,non_significant,False,False,False
bsard_test,bsard_bm25_replacement,bsard_bm25_replacement,bm25_gpt_keyword_expansion,bm25_original_test,nDCG@10,222,0.248311147125135,0.2306247596117328,-0.0176863875134022,0.1895631516587071,0.2743429888794035,-0.0481186057740996,0.0134927473031858,53,48,121,0.2387387387387387,0.2162162162162162,0.545045045045045,-0.2993115617372389,11,-0.636077161934327,-1.0,0.0,1.0,10000,False,bsard_final_synthesis_retained_holm,0.2622737726227377,1.0,-0.0176861471251351,outputs/tables/bsard/bm25_final_synthesis_table_full.csv,synthesis_fallback,Retained Holm values from the published BSARD synthesis; the exact raw p-values and full original family membership are not available in this artifact.,Raw p-value unavailable; Recall@10 exact Holm value unavailable.,10000.0,not_verifiable_from_retained_synthesis_artifact,non_significant,False,False,False
bsard_test,bsard_bm25_replacement,bsard_bm25_replacement,bm25_gpt_legal_rewrite,bm25_original_test,MRR@10,222,0.2683773058773059,0.2446607321607321,-0.0237165737165737,0.198449655012155,0.2923625411125411,-0.0616343575718575,0.0133010689260689,49,46,127,0.2207207207207207,0.2072072072072072,0.5720720720720721,-0.3949303530936184,11,-0.8454545454545456,-1.0,0.0,0.9,10000,False,bsard_bm25_replacement,0.2234776522347765,1.0,-0.0237165737165737,outputs/statistics/canonical_per_query_long_normalized.csv,recomputed_missing_family,Six BSARD direct-replacement candidates multiplied by four metrics in one Holm family (24 tests).,,10000.0,recomputed_from_frozen_canonical_per_query,non_significant,False,False,False
bsard_test,bsard_bm25_replacement,bsard_bm25_replacement,bm25_gpt_legal_rewrite,bm25_original_test,Recall@10,222,0.3278160807766071,0.2941955882745356,-0.0336204925020714,0.2415623027547369,0.3474278444755418,-0.0741667013048592,0.0067753794891952,35,25,162,0.1576576576576576,0.1126126126126126,0.7297297297297297,-0.5277397769315063,11,-1.0,-1.0,0.0,1.0,10000,False,bsard_bm25_replacement,0.1060893910608939,1.0,-0.0336204925020714,outputs/statistics/canonical_per_query_long_normalized.csv,recomputed_missing_family,Six BSARD direct-replacement candidates multiplied by four metrics in one Holm family (24 tests).,,10000.0,recomputed_from_frozen_canonical_per_query,non_significant,False,False,False
bsard_test,bsard_bm25_replacement,bsard_bm25_replacement,bm25_gpt_legal_rewrite,bm25_original_test,Recall@100,222,0.5671854569880885,0.5275080275080275,-0.039677429480061,0.4711113041869621,0.5847076117470854,-0.0788040072497309,-0.0007674574779837,39,24,159,0.1756756756756756,0.1081081081081081,0.7162162162162162,-0.4810330264277631,11,-0.8787878787878788,-1.0,0.0,1.0,10000,False,bsard_bm25_replacement,0.0422957704229577,0.719028097190281,-0.039677429480061,outputs/statistics/canonical_per_query_long_normalized.csv,recomputed_missing_family,Six BSARD direct-replacement candidates multiplied by four metrics in one Holm family (24 tests).,,10000.0,recomputed_from_frozen_canonical_per_query,non_significant,False,False,False
bsard_test,bsard_bm25_replacement,bsard_bm25_replacement,bm25_gpt_legal_rewrite,bm25_original_test,nDCG@10,222,0.248311147125135,0.2199711949928884,-0.0283399521322465,0.1810715083706034,0.2607095021378314,-0.0606855203981998,0.002027584934958,54,54,114,0.2432432432432432,0.2432432432432432,0.5135135135135135,-0.3291399663246612,11,-0.7166502760833758,-1.0,0.0,0.7109351736821121,10000,False,bsard_bm25_replacement,0.0812918708129187,1.0,-0.0283399521322465,outputs/statistics/canonical_per_query_long_normalized.csv,recomputed_missing_family,Six BSARD direct-replacement candidates multiplied by four metrics in one Holm family (24 tests).,,10000.0,recomputed_from_frozen_canonical_per_query,non_significant,False,False,False
bsard_test,bsard_rcs_selected,bsard_rcs_selected,rcs_grid_deepseek_a1_b0p5_g2_v2,bm25_original_test,MRR@10,222,0.2683773058773059,0.3457761332761332,0.0773988273988274,0.290291899041899,0.4016899488774488,0.0451055966680966,0.1105771396396396,17,58,147,0.0765765765765765,0.2612612612612612,0.6621621621621622,-0.2782679738562091,11,-0.3931818181818182,-0.75,0.0,0.9,10000,False,bsard_rcs_selected,9.999000099990002e-05,0.001999800019998,0.0773988273988274,outputs/tables/bsard/rcs_selected_grid_stats.csv,experiment_stats,Five selected RCS candidates multiplied by four metrics (20 tests).,,10000.0,declared_standard_protocol_or_script_default,significant_positive,True,True,False
bsard_test,bsard_rcs_selected,bsard_rcs_selected,rcs_grid_deepseek_a1_b0p5_g2_v2,bm25_original_test,Recall@10,222,0.3278160807766071,0.3514292017581491,0.023613120981542,0.2964275288617394,0.4068627748561959,-0.0041889026757447,0.0527160118936434,16,23,183,0.072072072072072,0.1036036036036036,0.8243243243243243,-0.3328612724994303,11,-0.4456709956709957,-1.0,0.0,1.0,10000,False,bsard_rcs_selected,0.1034896510348965,0.413958604139586,0.023613120981542,outputs/tables/bsard/rcs_selected_grid_stats.csv,experiment_stats,Five selected RCS candidates multiplied by four metrics (20 tests).,,10000.0,declared_standard_protocol_or_script_default,non_significant,False,False,False
bsard_test,bsard_rcs_selected,bsard_rcs_selected,rcs_grid_deepseek_a1_b0p5_g2_v2,bm25_original_test,Recall@100,222,0.5671854569880885,0.6001789554421133,0.0329934984540247,0.5428396268363374,0.6571690363466678,0.0132678253484174,0.0553023280243675,9,23,190,0.0405405405405405,0.1036036036036036,0.8558558558558559,-0.1501936659831396,11,-0.1228857267134778,-0.3333333333333333,0.0,1.0,10000,False,bsard_rcs_selected,0.0005999400059994,0.0071992800719928,0.0329934984540247,outputs/tables/bsard/rcs_selected_grid_stats.csv,experiment_stats,Five selected RCS candidates multiplied by four metrics (20 tests).,,10000.0,declared_standard_protocol_or_script_default,significant_positive,True,True,False
bsard_test,bsard_rcs_selected,bsard_rcs_selected,rcs_grid_deepseek_a1_b0p5_g2_v2,bm25_original_test,nDCG@10,222,0.248311147125135,0.2894940701818178,0.0411829230566826,0.2442997472516469,0.3366086062552857,0.0194904947815785,0.0640836358676367,30,64,128,0.1351351351351351,0.2882882882882883,0.5765765765765766,-0.1613265813632394,11,-0.3374204274567141,-0.5,0.0,0.7109351736821121,10000,False,bsard_rcs_selected,0.0003999600039996,0.005999400059994,0.0411829230566827,outputs/tables/bsard/rcs_selected_grid_stats.csv,experiment_stats,Five selected RCS candidates multiplied by four metrics (20 tests).,,10000.0,declared_standard_protocol_or_script_default,significant_positive,True,True,False
bsard_test,bsard_rcs_selected,bsard_rcs_selected,rcs_grid_deepseekplusgpt_a1_b0p5_g0_v2,bm25_original_test,MRR@10,222,0.2683773058773059,0.3358554983554984,0.0674781924781924,0.2835593629343629,0.3916635385385385,0.032281746031746,0.1037627806377806,25,58,139,0.1126126126126126,0.2612612612612612,0.6261261261261262,-0.3081269841269841,11,-0.5693362193362194,-0.8571428571428572,0.0,1.0,10000,False,bsard_rcs_selected,0.0004999500049995,0.0064993500649935,0.0674781924781924,outputs/tables/bsard/rcs_selected_grid_stats.csv,experiment_stats,Five selected RCS candidates multiplied by four metrics (20 tests).,,10000.0,declared_standard_protocol_or_script_default,significant_positive,True,True,False
bsard_test,bsard_rcs_selected,bsard_rcs_selected,rcs_grid_deepseekplusgpt_a1_b0p5_g0_v2,bm25_original_test,Recall@10,222,0.3278160807766071,0.3571471120813226,0.0293310313047155,0.3029951356431619,0.412854360897124,-0.0001873304011461,0.0600329841119314,22,29,171,0.0990990990990991,0.1306306306306306,0.7702702702702703,-0.2930777356614677,11,-0.4562770562770563,-1.0,0.0,1.0,10000,False,bsard_rcs_selected,0.0563943605639436,0.2897710228977102,0.0293310313047155,outputs/tables/bsard/rcs_selected_grid_stats.csv,experiment_stats,Five selected RCS candidates multiplied by four metrics (20 tests).,,10000.0,declared_standard_protocol_or_script_default,non_significant,False,False,False
bsard_test,bsard_rcs_selected,bsard_rcs_selected,rcs_grid_deepseekplusgpt_a1_b0p5_g0_v2,bm25_original_test,Recall@100,222,0.5671854569880885,0.6265381452881453,0.0593526883000567,0.5704115706829522,0.6824323523583392,0.0355144572332072,0.0859491588521193,4,33,185,0.018018018018018,0.1486486486486486,0.8333333333333334,-0.0767543859649122,11,-0.0279106858054226,-0.1666666666666666,0.0,1.0,10000,False,bsard_rcs_selected,9.999000099990002e-05,0.001999800019998,0.0593526883000567,outputs/tables/bsard/rcs_selected_grid_stats.csv,experiment_stats,Five selected RCS candidates multiplied by four metrics (20 tests).,,10000.0,declared_standard_protocol_or_script_default,significant_positive,True,True,False
bsard_test,bsard_rcs_selected,bsard_rcs_selected,rcs_grid_deepseekplusgpt_a1_b0p5_g0_v2,bm25_original_test,nDCG@10,222,0.248311147125135,0.2847327423331646,0.0364215952080295,0.2396425677811156,0.3290251492736882,0.0111154971992916,0.0628289603456506,42,60,120,0.1891891891891892,0.2702702702702703,0.5405405405405406,-0.1833269571269985,11,-0.4084867189840139,-0.6131471927654584,0.0,1.0,10000,False,bsard_rcs_selected,0.0062993700629937,0.062993700629937,0.0364215952080295,outputs/tables/bsard/rcs_selected_grid_stats.csv,experiment_stats,Five selected RCS candidates multiplied by four metrics (20 tests).,,10000.0,declared_standard_protocol_or_script_default,non_significant,False,False,False
bsard_test,bsard_rcs_selected,bsard_rcs_selected,rcs_grid_deepseekplusgpt_a1_b1_g0_v2,bm25_original_test,MRR@10,222,0.2683773058773059,0.3389586014586014,0.0705812955812955,0.2835972132847132,0.3934879522379522,0.0331720559845559,0.1080961765336765,25,56,141,0.1126126126126126,0.2522522522522522,0.6351351351351351,-0.3205714285714285,11,-0.5891774891774891,-0.8571428571428572,0.0,1.0,10000,False,bsard_rcs_selected,0.0003999600039996,0.005999400059994,0.0705812955812955,outputs/tables/bsard/rcs_selected_grid_stats.csv,experiment_stats,Five selected RCS candidates multiplied by four metrics (20 tests).,,10000.0,declared_standard_protocol_or_script_default,significant_positive,True,True,False
bsard_test,bsard_rcs_selected,bsard_rcs_selected,rcs_grid_deepseekplusgpt_a1_b1_g0_v2,bm25_original_test,Recall@10,222,0.3278160807766071,0.345378281562492,0.017562200785885,0.2924209878239483,0.3997114299663641,-0.014030004885268,0.0496840802268433,23,30,169,0.1036036036036036,0.1351351351351351,0.7612612612612613,-0.3700091384587952,11,-0.6121212121212121,-1.0,0.0,1.0,10000,False,bsard_rcs_selected,0.2904709529047095,0.5809419058094191,0.017562200785885,outputs/tables/bsard/rcs_selected_grid_stats.csv,experiment_stats,Five selected RCS candidates multiplied by four metrics (20 tests).,,10000.0,declared_standard_protocol_or_script_default,non_significant,False,False,False
bsard_test,bsard_rcs_selected,bsard_rcs_selected,rcs_grid_deepseekplusgpt_a1_b1_g0_v2,bm25_original_test,Recall@100,222,0.5671854569880885,0.626617556551767,0.0594320995636785,0.569385339928103,0.6837279926671375,0.034716944067273,0.0863304329833935,7,35,180,0.0315315315315315,0.1576576576576576,0.8108108108108109,-0.1323926699866549,11,-0.0842498809005985,-0.3333333333333333,0.0,1.0,10000,False,bsard_rcs_selected,9.999000099990002e-05,0.001999800019998,0.0594320995636785,outputs/tables/bsard/rcs_selected_grid_stats.csv,experiment_stats,Five selected RCS candidates multiplied by four metrics (20 tests).,,10000.0,declared_standard_protocol_or_script_default,significant_positive,True,True,False
bsard_test,bsard_rcs_selected,bsard_rcs_selected,rcs_grid_deepseekplusgpt_a1_b1_g0_v2,bm25_original_test,nDCG@10,222,0.248311147125135,0.2830003945100853,0.0346892473849502,0.2390665562799361,0.3279374762500923,0.0066245814253408,0.0636114687022353,43,60,119,0.1936936936936936,0.2702702702702703,0.536036036036036,-0.2048629019849497,11,-0.4494409826525449,-0.6666666666666667,0.0,1.0,10000,False,bsard_rcs_selected,0.0141985801419858,0.1015898410158984,0.0346892473849502,outputs/tables/bsard/rcs_selected_grid_stats.csv,experiment_stats,Five selected RCS candidates multiplied by four metrics (20 tests).,,10000.0,declared_standard_protocol_or_script_default,non_significant,False,False,False
bsard_test,bsard_rcs_selected,bsard_rcs_selected,rcs_grid_deepseekplusgpt_a1_b1_g2_v2,bm25_original_test,MRR@10,222,0.2683773058773059,0.3387387387387388,0.0703614328614328,0.2852433683683684,0.3950094737594737,0.036374856999857,0.105268304018304,21,58,143,0.0945945945945946,0.2612612612612612,0.6441441441441441,-0.2935563114134542,11,-0.4836219336219337,-0.8,0.0,1.0,10000,False,bsard_rcs_selected,9.999000099990002e-05,0.001999800019998,0.0703614328614328,outputs/tables/bsard/rcs_selected_grid_stats.csv,experiment_stats,Five selected RCS candidates multiplied by four metrics (20 tests).,,10000.0,declared_standard_protocol_or_script_default,significant_positive,True,True,False
bsard_test,bsard_rcs_selected,bsard_rcs_selected,rcs_grid_deepseekplusgpt_a1_b1_g2_v2,bm25_original_test,Recall@10,222,0.3278160807766071,0.3485841873999768,0.0207681066233697,0.2945391786181259,0.4028697761756972,-0.0057185157431867,0.0484096490757674,21,27,174,0.0945945945945946,0.1216216216216216,0.7837837837837838,-0.2920126343998524,11,-0.4562770562770563,-1.0,0.0,1.0,10000,False,bsard_rcs_selected,0.1382861713828617,0.4148585141485851,0.0207681066233697,outputs/tables/bsard/rcs_selected_grid_stats.csv,experiment_stats,Five selected RCS candidates multiplied by four metrics (20 tests).,,10000.0,declared_standard_protocol_or_script_default,non_significant,False,False,False
bsard_test,bsard_rcs_selected,bsard_rcs_selected,rcs_grid_deepseekplusgpt_a1_b1_g2_v2,bm25_original_test,Recall@100,222,0.5671854569880885,0.6217673115699431,0.0545818545818545,0.5657466907055723,0.676458689336979,0.0305061741081477,0.0816875081677712,6,31,185,0.027027027027027,0.1396396396396396,0.8333333333333334,-0.1334586466165413,11,-0.0727956254272043,-0.3333333333333333,0.0,1.0,10000,False,bsard_rcs_selected,9.999000099990002e-05,0.001999800019998,0.0545818545818545,outputs/tables/bsard/rcs_selected_grid_stats.csv,experiment_stats,Five selected RCS candidates multiplied by four metrics (20 tests).,,10000.0,declared_standard_protocol_or_script_default,significant_positive,True,True,False
